ticker,company_name,source,signal_name,direction,timeframe,triggered_date,days_ago,description,strength,generated_at
RACE.MI,FERRARI,portfolio,Morning Star,BULLISH,DAILY,2026-03-23,1,Patrón Morning Star (3 velas) — reversión alcista de alta fiabilidad,3,2026-03-24 08:35
RACE.MI,FERRARI,portfolio,Tendencia Bajista LH/LL,BEARISH,DAILY,2026-03-24,0,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-03-24 08:35
RACE.MI,FERRARI,portfolio,Cerca de Mínimo 52s,BEARISH,DAILY,2026-03-24,0,Precio a 2.8% del mínimo de 52 semanas — cuchillo cayendo,2,2026-03-24 08:35
RACE.MI,FERRARI,portfolio,RSI Zona Baja,BULLISH,DAILY,2026-03-24,0,RSI 39.7 — presión vendedora cediendo,1,2026-03-24 08:35
RACE.MI,FERRARI,portfolio,Doji en Caída,BULLISH,DAILY,2026-03-20,4,"Doji después de tendencia bajista — indecisión, posible agotamiento vendedor",1,2026-03-24 08:35
RACE.MI,FERRARI,portfolio,Divergencia RSI Alcista,BULLISH,WEEKLY,2026-03-23,1,Precio hace mínimos más bajos pero RSI hace mínimos más altos — presión bajista agotándose,3,2026-03-24 08:35
RACE.MI,FERRARI,portfolio,Precio bajo MA50,BEARISH,WEEKLY,2026-03-23,1,Precio -22.9% bajo MA50 — tendencia deteriorada,2,2026-03-24 08:35
RACE.MI,FERRARI,portfolio,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-03-23,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-03-24 08:35
RACE.MI,FERRARI,portfolio,RSI Zona Baja,BULLISH,WEEKLY,2026-03-23,1,RSI 38.1 — presión vendedora cediendo,1,2026-03-24 08:35
RAND.AS,Randstad N.V.,value_eu,Precio bajo MA200,BEARISH,DAILY,2026-03-24,0,Precio -31.6% bajo MA200 — tendencia bajista estructural,3,2026-03-24 08:35
RAND.AS,Randstad N.V.,value_eu,Precio bajo MA50,BEARISH,DAILY,2026-03-24,0,Precio -14.7% bajo MA50 — tendencia deteriorada,2,2026-03-24 08:35
RAND.AS,Randstad N.V.,value_eu,RSI Sobrevendido,BULLISH,DAILY,2026-03-24,0,"RSI 29.0 — zona de sobreventa extrema, posible rebote",2,2026-03-24 08:35
RAND.AS,Randstad N.V.,value_eu,Tendencia Bajista LH/LL,BEARISH,DAILY,2026-03-24,0,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-03-24 08:35
RAND.AS,Randstad N.V.,value_eu,Cerca de Mínimo 52s,BEARISH,DAILY,2026-03-24,0,Precio a 1.8% del mínimo de 52 semanas — cuchillo cayendo,2,2026-03-24 08:35
RAND.AS,Randstad N.V.,value_eu,Precio bajo MA200,BEARISH,WEEKLY,2026-03-23,1,Precio -42.7% bajo MA200 — tendencia bajista estructural,3,2026-03-24 08:35
RAND.AS,Randstad N.V.,value_eu,RSI Sobrevendido,BULLISH,WEEKLY,2026-03-23,1,"RSI 24.6 — zona de sobreventa extrema, posible rebote",3,2026-03-24 08:35
RAND.AS,Randstad N.V.,value_eu,Precio bajo MA50,BEARISH,WEEKLY,2026-03-23,1,Precio -31.9% bajo MA50 — tendencia deteriorada,2,2026-03-24 08:35
RAND.AS,Randstad N.V.,value_eu,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-03-23,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-03-24 08:35
RAND.AS,Randstad N.V.,value_eu,Cerca de Mínimo 52s,BEARISH,WEEKLY,2026-03-23,1,Precio a 1.8% del mínimo de 52 semanas — cuchillo cayendo,2,2026-03-24 08:35
RBKB,"Rhinebeck Bancorp, Inc.",value_us,Precio sobre MA50,BULLISH,DAILY,2026-03-23,1,Precio +10.6% sobre MA50 — soporte dinámico activo,2,2026-03-24 08:35
RBKB,"Rhinebeck Bancorp, Inc.",value_us,Extendido sobre MA200,BEARISH,DAILY,2026-03-23,1,"Precio +25.9% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
RBKB,"Rhinebeck Bancorp, Inc.",value_us,Doji en Caída,BULLISH,DAILY,2026-03-17,7,"Doji después de tendencia bajista — indecisión, posible agotamiento vendedor",1,2026-03-24 08:35
RBKB,"Rhinebeck Bancorp, Inc.",value_us,Precio sobre MA50,BULLISH,WEEKLY,2026-03-23,1,Precio +26.8% sobre MA50 — soporte dinámico activo,2,2026-03-24 08:35
RBKB,"Rhinebeck Bancorp, Inc.",value_us,Extendido sobre MA200,BEARISH,WEEKLY,2026-03-23,1,"Precio +64.9% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
RBKB,"Rhinebeck Bancorp, Inc.",value_us,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-03-23,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-03-24 08:35
RBKB,"Rhinebeck Bancorp, Inc.",value_us,Cerca de Máximo 52s,BULLISH,WEEKLY,2026-03-23,1,Precio a 2.7% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-03-24 08:35
RCKY,"Rocky Brands, Inc.",value_us,Precio sobre MA50,BULLISH,DAILY,2026-03-23,1,Precio +6.4% sobre MA50 — soporte dinámico activo,2,2026-03-24 08:35
RCKY,"Rocky Brands, Inc.",value_us,Extendido sobre MA200,BEARISH,DAILY,2026-03-23,1,"Precio +32.1% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
RCKY,"Rocky Brands, Inc.",value_us,Shooting Star,BEARISH,DAILY,2026-03-17,7,"Vela Shooting Star: mecha superior larga — rechazo alcista, posible techo",2,2026-03-24 08:35
RCKY,"Rocky Brands, Inc.",value_us,Golden Cross,BULLISH,WEEKLY,2026-02-09,43,MA50 cruzó por encima de MA200 — inicio de tendencia alcista de largo plazo,3,2026-03-24 08:35
RCKY,"Rocky Brands, Inc.",value_us,Precio sobre MA50,BULLISH,WEEKLY,2026-03-23,1,Precio +39.4% sobre MA50 — soporte dinámico activo,2,2026-03-24 08:35
RCKY,"Rocky Brands, Inc.",value_us,Extendido sobre MA200,BEARISH,WEEKLY,2026-03-23,1,"Precio +55.2% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
RCKY,"Rocky Brands, Inc.",value_us,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-03-23,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-03-24 08:35
RDOR3.SA,Rede D'Or São Luiz S.A.,value_global,MACD Cruce Alcista,BULLISH,DAILY,2026-03-23,1,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-03-24 08:35
RDOR3.SA,Rede D'Or São Luiz S.A.,value_global,Pullback Volumen Seco,BULLISH,DAILY,2026-03-23,1,"Retroceso reciente con volumen <70% de la media — presión vendedora débil, consolidación saludable",2,2026-03-24 08:35
RDOR3.SA,Rede D'Or São Luiz S.A.,value_global,Hammer,BULLISH,DAILY,2026-03-20,4,"Vela Hammer: mecha inferior larga, cuerpo pequeño — rechazo bajista, posible suelo",2,2026-03-24 08:35
RDOR3.SA,Rede D'Or São Luiz S.A.,value_global,Tendencia Bajista LH/LL,BEARISH,DAILY,2026-03-23,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-03-24 08:35
RDOR3.SA,Rede D'Or São Luiz S.A.,value_global,MACD Histograma Creciente,BULLISH,DAILY,2026-03-23,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-03-24 08:35
RDOR3.SA,Rede D'Or São Luiz S.A.,value_global,Precio sobre MA50,BULLISH,WEEKLY,2026-03-23,1,Precio +6.1% sobre MA50 — soporte dinámico activo,2,2026-03-24 08:35
RDOR3.SA,Rede D'Or São Luiz S.A.,value_global,Extendido sobre MA200,BEARISH,WEEKLY,2026-03-23,1,"Precio +39.2% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
RDOR3.SA,Rede D'Or São Luiz S.A.,value_global,Rebote MA50,BULLISH,WEEKLY,2026-03-16,8,Precio testó MA50 y rebotó con mecha inferior — soporte validado,2,2026-03-24 08:35
REL.L,RELX PLC ORD 14 51/116P,portfolio,Precio bajo MA200,BEARISH,DAILY,2026-03-24,0,Precio -22.4% bajo MA200 — tendencia bajista estructural,3,2026-03-24 08:35
REL.L,RELX PLC ORD 14 51/116P,portfolio,Evening Star,BEARISH,DAILY,2026-03-19,5,Patrón Evening Star (3 velas) — reversión bajista de alta fiabilidad,3,2026-03-24 08:35
REL.L,RELX PLC ORD 14 51/116P,portfolio,MACD Cruce Bajista,BEARISH,DAILY,2026-03-20,4,Línea MACD cruzó por debajo de la señal — momentum bajista,2,2026-03-24 08:35
REL.L,RELX PLC ORD 14 51/116P,portfolio,Shooting Star,BEARISH,DAILY,2026-03-18,6,"Vela Shooting Star: mecha superior larga — rechazo alcista, posible techo",2,2026-03-24 08:35
REL.L,RELX PLC ORD 14 51/116P,portfolio,Doji en Caída,BULLISH,DAILY,2026-03-23,1,"Doji después de tendencia bajista — indecisión, posible agotamiento vendedor",1,2026-03-24 08:35
REL.L,RELX PLC ORD 14 51/116P,portfolio,Precio bajo MA200,BEARISH,WEEKLY,2026-03-23,1,Precio -18.6% bajo MA200 — tendencia bajista estructural,3,2026-03-24 08:35
REL.L,RELX PLC ORD 14 51/116P,portfolio,Precio bajo MA50,BEARISH,WEEKLY,2026-03-23,1,Precio -25.1% bajo MA50 — tendencia deteriorada,2,2026-03-24 08:35
REL.L,RELX PLC ORD 14 51/116P,portfolio,MACD Cruce Alcista,BULLISH,WEEKLY,2026-03-23,1,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-03-24 08:35
REL.L,RELX PLC ORD 14 51/116P,portfolio,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-03-23,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-03-24 08:35
REL.L,RELX PLC ORD 14 51/116P,portfolio,RSI Zona Baja,BULLISH,WEEKLY,2026-03-23,1,RSI 36.4 — presión vendedora cediendo,1,2026-03-24 08:35
REL.L,RELX PLC ORD 14 51/116P,portfolio,MACD Histograma Creciente,BULLISH,WEEKLY,2026-03-23,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-03-24 08:35
RENT3.SA,Localiza Rent a Car S.A.,value_global,Bullish Engulfing,BULLISH,DAILY,2026-03-23,1,Vela alcista que envuelve la bajista anterior — fuerte reversión compradora,3,2026-03-24 08:35
RENT3.SA,Localiza Rent a Car S.A.,value_global,Tendencia Bajista LH/LL,BEARISH,DAILY,2026-03-23,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-03-24 08:35
RENT3.SA,Localiza Rent a Car S.A.,value_global,Doji en Caída,BULLISH,DAILY,2026-03-17,7,"Doji después de tendencia bajista — indecisión, posible agotamiento vendedor",1,2026-03-24 08:35
RENT3.SA,Localiza Rent a Car S.A.,value_global,Doji en Caída,BULLISH,DAILY,2026-03-18,6,"Doji después de tendencia bajista — indecisión, posible agotamiento vendedor",1,2026-03-24 08:35
RENT3.SA,Localiza Rent a Car S.A.,value_global,Precio sobre MA50,BULLISH,WEEKLY,2026-03-23,1,Precio +14.3% sobre MA50 — soporte dinámico activo,2,2026-03-24 08:35
RENT3.SA,Localiza Rent a Car S.A.,value_global,MACD Cruce Bajista,BEARISH,WEEKLY,2026-03-09,15,Línea MACD cruzó por debajo de la señal — momentum bajista,2,2026-03-24 08:35
RHM.DE,RHEINMETALL AG                I,value_eu,Precio bajo MA50,BEARISH,DAILY,2026-03-24,0,Precio -12.1% bajo MA50 — tendencia deteriorada,2,2026-03-24 08:35
RHM.DE,RHEINMETALL AG                I,value_eu,Toque Banda Inferior BB,BULLISH,DAILY,2026-03-24,0,Precio tocando banda inferior de Bollinger — zona de sobreventa estadística,2,2026-03-24 08:35
RHM.DE,RHEINMETALL AG                I,value_eu,Tendencia Bajista LH/LL,BEARISH,DAILY,2026-03-24,0,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-03-24 08:35
RHM.DE,RHEINMETALL AG                I,value_eu,RSI Zona Baja,BULLISH,DAILY,2026-03-24,0,RSI 37.3 — presión vendedora cediendo,1,2026-03-24 08:35
RHM.DE,RHEINMETALL AG                I,value_eu,MACD Cruce Bajista,BEARISH,DAILY,2026-03-20,4,Línea MACD cruzó por debajo de la señal — momentum bajista,1,2026-03-24 08:35
RHM.DE,RHEINMETALL AG                I,value_eu,MACD Histograma Cayendo,BEARISH,DAILY,2026-03-24,0,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-03-24 08:35
RHM.DE,RHEINMETALL AG                I,value_eu,Precio bajo MA50,BEARISH,WEEKLY,2026-03-23,1,Precio -12.9% bajo MA50 — tendencia deteriorada,2,2026-03-24 08:35
RHM.DE,RHEINMETALL AG                I,value_eu,Extendido sobre MA200,BEARISH,WEEKLY,2026-03-23,1,"Precio +106.4% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
RI.PA,PERNOD RICARD,value_eu,Precio bajo MA200,BEARISH,DAILY,2026-03-24,0,Precio -22.6% bajo MA200 — tendencia bajista estructural,3,2026-03-24 08:35
RI.PA,PERNOD RICARD,value_eu,Precio bajo MA50,BEARISH,DAILY,2026-03-24,0,Precio -16.1% bajo MA50 — tendencia deteriorada,2,2026-03-24 08:35
RI.PA,PERNOD RICARD,value_eu,RSI Sobrevendido,BULLISH,DAILY,2026-03-24,0,"RSI 25.2 — zona de sobreventa extrema, posible rebote",2,2026-03-24 08:35
RI.PA,PERNOD RICARD,value_eu,Tendencia Bajista LH/LL,BEARISH,DAILY,2026-03-24,0,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-03-24 08:35
RI.PA,PERNOD RICARD,value_eu,Cerca de Mínimo 52s,BEARISH,DAILY,2026-03-24,0,Precio a 0.0% del mínimo de 52 semanas — cuchillo cayendo,2,2026-03-24 08:35
RI.PA,PERNOD RICARD,value_eu,Precio bajo MA200,BEARISH,WEEKLY,2026-03-23,1,Precio -50.4% bajo MA200 — tendencia bajista estructural,3,2026-03-24 08:35
RI.PA,PERNOD RICARD,value_eu,Precio bajo MA50,BEARISH,WEEKLY,2026-03-23,1,Precio -23.2% bajo MA50 — tendencia deteriorada,2,2026-03-24 08:35
RI.PA,PERNOD RICARD,value_eu,Toque Banda Inferior BB,BULLISH,WEEKLY,2026-03-23,1,Precio tocando banda inferior de Bollinger — zona de sobreventa estadística,2,2026-03-24 08:35
RI.PA,PERNOD RICARD,value_eu,Cerca de Mínimo 52s,BEARISH,WEEKLY,2026-03-23,1,Precio a 0.0% del mínimo de 52 semanas — cuchillo cayendo,2,2026-03-24 08:35
RI.PA,PERNOD RICARD,value_eu,RSI Zona Baja,BULLISH,WEEKLY,2026-03-23,1,RSI 31.5 — presión vendedora cediendo,1,2026-03-24 08:35
RI.PA,PERNOD RICARD,value_eu,MACD Cruce Bajista,BEARISH,WEEKLY,2026-03-16,8,Línea MACD cruzó por debajo de la señal — momentum bajista,1,2026-03-24 08:35
RI.PA,PERNOD RICARD,value_eu,MACD Histograma Cayendo,BEARISH,WEEKLY,2026-03-23,1,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-03-24 08:35
RLI,RLI Corp.,portfolio,Toque Banda Inferior BB,BULLISH,DAILY,2026-03-23,1,Precio tocando banda inferior de Bollinger — zona de sobreventa estadística,2,2026-03-24 08:35
RLI,RLI Corp.,portfolio,Cerca de Mínimo 52s,BEARISH,DAILY,2026-03-23,1,Precio a 2.4% del mínimo de 52 semanas — cuchillo cayendo,2,2026-03-24 08:35
RLI,RLI Corp.,portfolio,RSI Zona Baja,BULLISH,DAILY,2026-03-23,1,RSI 34.1 — presión vendedora cediendo,1,2026-03-24 08:35
RLI,RLI Corp.,portfolio,Precio bajo MA50,BEARISH,WEEKLY,2026-03-23,1,Precio -10.2% bajo MA50 — tendencia deteriorada,2,2026-03-24 08:35
RLI,RLI Corp.,portfolio,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-03-23,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-03-24 08:35
RLI,RLI Corp.,portfolio,RSI Zona Baja,BULLISH,WEEKLY,2026-03-23,1,RSI 40.0 — presión vendedora cediendo,1,2026-03-24 08:35
RMBI,"Richmond Mutual Bancorporation,",value_us,Morning Star,BULLISH,DAILY,2026-03-19,5,Patrón Morning Star (3 velas) — reversión alcista de alta fiabilidad,3,2026-03-24 08:35
RMBI,"Richmond Mutual Bancorporation,",value_us,Shooting Star,BEARISH,DAILY,2026-03-18,6,"Vela Shooting Star: mecha superior larga — rechazo alcista, posible techo",2,2026-03-24 08:35
RMBI,"Richmond Mutual Bancorporation,",value_us,Rebote MA50,BULLISH,WEEKLY,2026-03-02,22,Precio testó MA50 y rebotó con mecha inferior — soporte validado,2,2026-03-24 08:35
RMBI,"Richmond Mutual Bancorporation,",value_us,MACD Cruce Bajista,BEARISH,WEEKLY,2026-02-23,29,Línea MACD cruzó por debajo de la señal — momentum bajista,2,2026-03-24 08:35
RMBI,"Richmond Mutual Bancorporation,",value_us,Squeeze Bollinger,BULLISH,WEEKLY,2026-03-23,1,Bandas de Bollinger comprimidas (percentil 43%) — compresión previa a movimiento explosivo,2,2026-03-24 08:35
RMBI,"Richmond Mutual Bancorporation,",value_us,Precio sobre MA50,BULLISH,WEEKLY,2026-03-23,1,Precio +0.7% sobre MA50 — soporte dinámico activo,1,2026-03-24 08:35
RMS.PA,HERMES INTL,portfolio,Precio bajo MA200,BEARISH,DAILY,2026-03-24,0,Precio -21.2% bajo MA200 — tendencia bajista estructural,3,2026-03-24 08:35
RMS.PA,HERMES INTL,portfolio,RSI Sobrevendido,BULLISH,DAILY,2026-03-24,0,"RSI 24.1 — zona de sobreventa extrema, posible rebote",3,2026-03-24 08:35
RMS.PA,HERMES INTL,portfolio,Precio bajo MA50,BEARISH,DAILY,2026-03-24,0,Precio -16.7% bajo MA50 — tendencia deteriorada,2,2026-03-24 08:35
RMS.PA,HERMES INTL,portfolio,Shooting Star,BEARISH,DAILY,2026-03-23,1,"Vela Shooting Star: mecha superior larga — rechazo alcista, posible techo",2,2026-03-24 08:35
RMS.PA,HERMES INTL,portfolio,Tendencia Bajista LH/LL,BEARISH,DAILY,2026-03-24,0,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-03-24 08:35
RMS.PA,HERMES INTL,portfolio,Cerca de Mínimo 52s,BEARISH,DAILY,2026-03-24,0,Precio a 1.5% del mínimo de 52 semanas — cuchillo cayendo,2,2026-03-24 08:35
RMS.PA,HERMES INTL,portfolio,Doji en Caída,BULLISH,DAILY,2026-03-18,6,"Doji después de tendencia bajista — indecisión, posible agotamiento vendedor",1,2026-03-24 08:35
RMS.PA,HERMES INTL,portfolio,Precio bajo MA50,BEARISH,WEEKLY,2026-03-23,1,Precio -22.4% bajo MA50 — tendencia deteriorada,2,2026-03-24 08:35
RMS.PA,HERMES INTL,portfolio,RSI Sobrevendido,BULLISH,WEEKLY,2026-03-23,1,"RSI 29.7 — zona de sobreventa extrema, posible rebote",2,2026-03-24 08:35
RMS.PA,HERMES INTL,portfolio,Toque Banda Inferior BB,BULLISH,WEEKLY,2026-03-23,1,Precio tocando banda inferior de Bollinger — zona de sobreventa estadística,2,2026-03-24 08:35
RMS.PA,HERMES INTL,portfolio,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-03-23,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-03-24 08:35
RMS.PA,HERMES INTL,portfolio,MACD Cruce Bajista,BEARISH,WEEKLY,2026-03-02,22,Línea MACD cruzó por debajo de la señal — momentum bajista,1,2026-03-24 08:35
RMS.PA,HERMES INTL,portfolio,MACD Histograma Cayendo,BEARISH,WEEKLY,2026-03-23,1,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-03-24 08:35
RRBI,"Red River Bancshares, Inc.",portfolio,Bullish Engulfing,BULLISH,DAILY,2026-03-19,5,Vela alcista que envuelve la bajista anterior — fuerte reversión compradora,3,2026-03-24 08:35
RRBI,"Red River Bancshares, Inc.",portfolio,Evening Star,BEARISH,DAILY,2026-03-18,6,Patrón Evening Star (3 velas) — reversión bajista de alta fiabilidad,3,2026-03-24 08:35
RRBI,"Red River Bancshares, Inc.",portfolio,Precio sobre MA50,BULLISH,DAILY,2026-03-23,1,Precio +5.3% sobre MA50 — soporte dinámico activo,2,2026-03-24 08:35
RRBI,"Red River Bancshares, Inc.",portfolio,Extendido sobre MA200,BEARISH,DAILY,2026-03-23,1,"Precio +28.0% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
RRBI,"Red River Bancshares, Inc.",portfolio,Squeeze Bollinger,BULLISH,DAILY,2026-03-23,1,Bandas de Bollinger comprimidas (percentil 17%) — compresión previa a movimiento explosivo,2,2026-03-24 08:35
RRBI,"Red River Bancshares, Inc.",portfolio,Cerca de Máximo 52s,BULLISH,DAILY,2026-03-23,1,Precio a 1.7% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-03-24 08:35
RRBI,"Red River Bancshares, Inc.",portfolio,Doji en Subida,BEARISH,DAILY,2026-03-17,7,"Doji después de subida — indecisión, posible agotamiento comprador",1,2026-03-24 08:35
RRBI,"Red River Bancshares, Inc.",portfolio,Precio sobre MA50,BULLISH,WEEKLY,2026-03-23,1,Precio +31.9% sobre MA50 — soporte dinámico activo,2,2026-03-24 08:35
RRBI,"Red River Bancshares, Inc.",portfolio,Extendido sobre MA200,BEARISH,WEEKLY,2026-03-23,1,"Precio +63.6% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
RRBI,"Red River Bancshares, Inc.",portfolio,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-03-23,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-03-24 08:35
RRBI,"Red River Bancshares, Inc.",portfolio,Cerca de Máximo 52s,BULLISH,WEEKLY,2026-03-23,1,Precio a 1.5% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-03-24 08:35
RSG,"Republic Services, Inc.",portfolio,Bearish Engulfing,BEARISH,DAILY,2026-03-20,4,Vela bajista que envuelve la alcista anterior — fuerte reversión vendedora,3,2026-03-24 08:35
RSG,"Republic Services, Inc.",portfolio,Rebote MA50,BULLISH,DAILY,2026-03-19,5,Precio testó MA50 y rebotó con mecha inferior — soporte validado,2,2026-03-24 08:35
RSG,"Republic Services, Inc.",portfolio,Toque Banda Inferior BB,BULLISH,DAILY,2026-03-23,1,Precio tocando banda inferior de Bollinger — zona de sobreventa estadística,2,2026-03-24 08:35
RSG,"Republic Services, Inc.",portfolio,Cerca de Mínimo 52s,BEARISH,DAILY,2026-03-23,1,Precio a 6.5% del mínimo de 52 semanas — cuchillo cayendo,2,2026-03-24 08:35
RSG,"Republic Services, Inc.",portfolio,RSI Zona Baja,BULLISH,DAILY,2026-03-23,1,RSI 37.5 — presión vendedora cediendo,1,2026-03-24 08:35
RSG,"Republic Services, Inc.",portfolio,MACD Histograma Cayendo,BEARISH,DAILY,2026-03-23,1,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-03-24 08:35
RSG,"Republic Services, Inc.",portfolio,Extendido sobre MA200,BEARISH,WEEKLY,2026-03-23,1,"Precio +20.6% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
RSG,"Republic Services, Inc.",portfolio,Squeeze Bollinger,BULLISH,WEEKLY,2026-03-23,1,Bandas de Bollinger comprimidas (percentil 40%) — compresión previa a movimiento explosivo,2,2026-03-24 08:35
RSG,"Republic Services, Inc.",portfolio,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-03-23,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-03-24 08:35
