ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,analyzed_at
ADP,"Automatic Data Processing, Inc.",49.2,⚠️ WEAK,🔴 Weak,50.0,50.0,15.0,85.0,60.0,15.0,0.0,False,down,-15.0,False,0,-3.5,True,2,"{'eps_growth_yoy': -15.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 20.0}","{'revenue_growth_yoy': -3.5, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -26.6, 'rs_6m': -34.8, 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 73.8, 'debt_to_equity': 0.7, 'current_ratio': 1.03, 'operating_margin_pct': 26.3}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 38.0}",188.79,76355870720,Technology,Software - Application,3.4,3.3,False,329.93,-42.8,0.0,False,260.6,332.0,208.0,15.0,hold,38.0,179.94,-4.7,119.6,-36.6,4.53,8.59,3.6,60.7,6.8,2.0,True,-1.99,13.3,4.6,15.0,2026-04-29,False,True,8.0,STRONG,7.39,192.0,1.37,2026-04-13T14:13:47.712777
AZO,"AutoZone, Inc.",49.0,⚠️ WEAK,🔴 Weak,60.0,40.0,38.7,45.0,65.0,15.0,14.7,False,down,-22.9,True,1,-4.3,True,1,"{'eps_growth_yoy': -22.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.5}","{'revenue_growth_yoy': -4.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 2.1, 'rs_6m': -15.3, 'rs_line_percentile': 14.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.89, 'operating_margin_pct': 16.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.6}",3430.45,56835084288,Consumer Cyclical,Auto Parts,2.0,2.0,False,4388.11,-21.8,1.0,False,4204.74,4800.0,3000.0,23.0,buy,22.6,762.38,-77.8,1427.1,-58.4,1.5,51.81,,,,,True,-2.56,7.3,-2.3,42.0,2026-05-26,False,False,6.0,NEUTRAL,5.24,35.3,,2026-04-13T14:18:02.705100
TYL,"Tyler Technologies, Inc.",48.8,⚠️ WEAK,🔴 Weak,50.0,50.0,15.0,75.0,70.0,15.0,6.6,False,down,-19.1,False,0,1.8,False,0,"{'eps_growth_yoy': -19.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.5}","{'revenue_growth_yoy': 1.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -27.4, 'rs_6m': -39.2, 'rs_line_percentile': 6.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 8.9, 'debt_to_equity': 0.17, 'current_ratio': 1.05, 'operating_margin_pct': 13.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 39.0}",317.3,13639247872,Technology,Software - Application,5.2,3.8,False,621.34,-48.9,0.0,False,441.1,650.0,325.0,21.0,buy,39.0,174.53,-45.0,72.0,-77.3,3.69,11.86,,,,,True,-1.27,79.1,1.1,16.0,2026-04-29,False,True,8.0,STRONG,3.0,139.0,20.33,2026-04-13T14:16:45.303585
AJG,Arthur J. Gallagher & Co.,48.5,⚠️ WEAK,🔴 Weak,50.0,50.0,24.0,65.0,65.0,15.0,5.2,False,down,-78.5,False,0,-2.7,True,2,"{'eps_growth_yoy': -78.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 11.5}","{'revenue_growth_yoy': -2.7, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -17.2, 'rs_6m': -30.8, 'rs_line_percentile': 5.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 6.9, 'debt_to_equity': 0.58, 'current_ratio': 1.06, 'operating_margin_pct': 10.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 27.3}",213.55,54903705600,Financial Services,Insurance Brokers,2.3,2.6,False,351.23,-39.2,0.0,False,271.84,388.0,226.0,19.0,buy,27.3,61.57,-71.2,57.4,-73.1,1.96,4.18,1.31,45.3,2.8,1.01,False,,3.9,-48.3,17.0,2026-04-30,False,True,6.0,NEUTRAL,3.74,77.9,,2026-04-13T14:17:39.220911
CSU.TO,CONSTELLATION SOFTWARE INC.,48.5,⚠️ WEAK,🔴 Weak,45.0,70.0,15.0,50.0,70.0,15.0,1.1,False,down,-4.3,False,0,19.8,True,1,"{'eps_growth_yoy': -4.3, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 4.4}","{'revenue_growth_yoy': 19.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -29.2, 'rs_6m': -43.6, 'rs_line_percentile': 1.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 15.5, 'debt_to_equity': 1.36, 'current_ratio': 0.95, 'operating_margin_pct': 17.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 82.6}",2295.18,48638373888,Technology,Software - Application,,2.0,False,5300.0,-56.7,0.0,False,4191.36,5611.88,3467.58,12.0,strong_buy,82.6,1833.51,-20.1,335.1,-85.4,5.43,124.61,0.24,16.6,5.56,0.19,False,,4.5,-61.4,31.0,2026-05-15,False,False,7.0,NEUTRAL,2.3,191.5,,2026-04-13T14:15:12.315979
RELX,RELX PLC PLC,48.0,⚠️ WEAK,🔴 Weak,60.0,50.0,15.0,50.0,70.0,15.0,14.5,False,down,,,0,,,0,{'profit_margin_pct': 21.5},{},"{'rs_3m': -21.0, 'rs_6m': -28.1, 'rs_line_percentile': 14.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 70.5, 'debt_to_equity': 3.04, 'current_ratio': 0.49, 'operating_margin_pct': 31.4}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 56.5}",33.3,59551186944,Industrials,Specialty Business Services,0.2,0.9,False,56.33,-40.9,1.0,False,52.1,57.0,47.2,2.0,strong_buy,56.5,31.45,-5.6,25.5,-23.4,3.62,1.21,2.76,57.4,0.92,1.99,,,,8.5,100.0,2026-07-23,False,False,7.0,NEUTRAL,4.46,1901.3,0.9,2026-04-13T14:13:02.182870
WTKWY,Wolters Kluwer N.V.,48.0,⚠️ WEAK,🔴 Weak,60.0,50.0,15.0,50.0,70.0,15.0,2.0,False,down,,,0,,,0,{'profit_margin_pct': 21.4},{},"{'rs_3m': -29.2, 'rs_6m': -44.0, 'rs_line_percentile': 2.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 111.7, 'debt_to_equity': 6.23, 'current_ratio': 0.65, 'operating_margin_pct': 24.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 63.4}",73.56,16658790400,Industrials,Specialty Business Services,,,False,185.47,-60.3,0.0,False,120.2,120.2,120.2,1.0,strong_buy,63.4,186.14,153.0,197.4,168.4,5.92,4.39,3.83,43.5,2.82,1.69,,,,18.4,,,False,False,7.0,NEUTRAL,8.54,668.9,0.28,2026-04-13T14:13:08.270197
SHW,Sherwin-Williams Company (The),47.5,⚠️ WEAK,🔴 Weak,50.0,50.0,36.0,45.0,60.0,15.0,15.5,False,down,-5.4,False,0,5.5,False,0,"{'eps_growth_yoy': -5.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.9}","{'revenue_growth_yoy': 5.5, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -2.8, 'rs_6m': -0.5, 'rs_line_percentile': 15.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 59.4, 'debt_to_equity': 3.06, 'current_ratio': 0.87, 'operating_margin_pct': 14.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 13.1}",336.11,83279577088,Basic Materials,Specialty Chemicals,2.1,2.9,False,379.65,-11.5,1.0,False,380.14,420.0,268.0,21.0,buy,13.1,114.73,-65.9,102.5,-69.5,2.32,7.8,0.95,30.8,3.2,0.86,True,-1.99,8.2,1.0,14.0,2026-04-28,False,True,6.0,NEUTRAL,3.93,62.0,17.93,2026-04-13T14:16:53.592905
ERIE,Erie Indemnity Company,45.8,⚠️ WEAK,🔴 Weak,50.0,30.0,24.0,90.0,50.0,15.0,3.8,False,down,-54.2,False,0,-72.6,False,0,"{'eps_growth_yoy': -54.2, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.8}","{'revenue_growth_yoy': -72.6, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -7.2, 'rs_6m': -21.8, 'rs_line_percentile': 3.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 26.2, 'debt_to_equity': 0.03, 'current_ratio': 1.27, 'operating_margin_pct': 17.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",253.76,13269076992,Financial Services,Insurance Brokers,8.9,10.3,True,434.0,-41.5,0.0,False,,,,,none,,159.25,-37.2,106.8,-57.9,3.77,10.82,2.31,52.0,5.85,1.77,False,,,-29.2,10.0,2026-04-23,False,True,4.0,NEUTRAL,,,,2026-04-13T14:17:16.234809
ESLOY,EssilorLuxottica,45.8,⚠️ WEAK,🔴 Weak,50.0,50.0,15.0,55.0,70.0,15.0,3.3,False,down,,,0,,,0,{'profit_margin_pct': 8.1},{},"{'rs_3m': -26.6, 'rs_6m': -29.3, 'rs_line_percentile': 3.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 6.1, 'debt_to_equity': 0.36, 'current_ratio': 0.99, 'operating_margin_pct': 10.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 65.6}",116.26,108011511808,Healthcare,Medical Instruments & Supplies,,,False,186.81,-37.8,1.0,False,192.5,197.0,188.0,2.0,strong_buy,65.6,52.43,-54.9,29.1,-75.0,3.04,3.56,1.94,79.8,2.25,1.45,,,,-3.9,,,False,False,5.0,NEUTRAL,5.37,34.6,,2026-04-13T14:22:06.312489
V,V,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,2026-04-13T14:13:23.545122
EXPN.L,EXPN.L,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,2026-04-13T14:19:28.593815
